# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
      lam             ID  vi  Fi  Ni  pi         Ei        Aij       Aijc   gi        y          I 
 2.104056  OHXX20PQ1230e   2   1  30   e  21404.026  2.711e-03  1.894e-04  124   -4.181  3.591e-04 
 2.104083  OHXX42PP1124f   4   1  24   f  22134.212  2.876e+01  1.932e+01  100   -4.346  2.503e+01 
 2.104287  OHXX75QQ2220e   7   2  20   e  27006.044  1.381e-01  5.146e-02   80   -6.026  9.941e-03 
 2.104444  OHXX42QP2134e   4   2  34   e  29691.583  2.999e-03  1.509e-03  136  -14.211  1.381e-07 
 2.104455  OHXX86PQ1204f   8   1   4   f  24201.853  6.245e-01  5.625e-01   20    0.452  1.768e+01 
 2.104655  OHXX86PQ1204e   8   1   4   e  24201.463  6.062e-01  5.228e-01   20    0.455  1.648e+01 
 2.105034  OHXX31OP1219e   3   1  19   e  16205.895  2.583e-03  3.368e-03   80   -3.225  1.071e-02 
 2.105309  OHXX97RR2206e   9   2   6   e  26765.635  2.905e+01  2.887e+01   24   -2.094  8.539e+01 
 2.105378  OHXX97RR2206f   9   2   6   f  26765.540  2.906e+01  2.887e+01   24   -2.093  8.545e+01 
 2.106151  OHXX86PP2206f   8   2   6   f  24559.036  7.108e+01  7.436e+01   24   -1.676  3.340e+02 
 2.106269  OHXX86PP2206e   8   2   6   e  24559.130  7.106e+01  6.869e+01   24   -1.677  3.083e+02 
 2.106776  OHXX97RR1105f   9   1   5   f  26548.471  2.940e+01  2.926e+01   24   -0.780  3.218e+02 
 2.106818  OHXX97RR1105e   9   1   5   e  26547.933  2.941e+01  2.926e+01   24   -0.776  3.232e+02 
 2.107050  OHXX75PP2212f   7   2  12   f  23673.284  6.944e+01  8.049e+01   48   -3.436  1.243e+02 
 2.107381  OHXX97RR1111e   9   1  11   e  27769.585  1.517e+01  1.495e+01   48   -5.938  1.894e+00 
 2.107475  OHXX97RR1111f   9   1  11   f  27772.173  1.516e+01  1.495e+01   48   -5.957  1.857e+00 
 2.107486  OHXX75PP2212e   7   2  12   e  23675.441  6.940e+01  6.036e+01   48   -3.453  9.174e+01 
 2.107555  OHXX97RR2211e   9   2  11   e  27817.189  1.556e+01  1.534e+01   44   -6.148  1.443e+00 
 2.107596  OHXX97RR2211f   9   2  11   f  27815.801  1.556e+01  1.534e+01   44   -6.138  1.458e+00 
 2.107737  OHXX86OP1201e   8   1   1   e  23949.821  2.241e-01  2.214e-01    8    2.280  1.732e+01 
 2.107822  OHXX86OP1201f   8   1   1   f  23949.846  2.193e-01  2.214e-01    8    2.280  1.731e+01 
 2.108874  OHXX86QQ2213e   8   2  13   e  26295.458  3.303e-01  1.795e-01   52   -4.361  1.192e-01 
 2.108993  OHXX75PP1112e   7   1  12   e  23632.453  6.907e+01  7.997e+01   52   -3.404  1.382e+02 
 2.109126  OHXX86QQ1113f   8   1  13   f  26257.451  6.640e-01  4.807e-01   56   -4.324  3.567e-01 
 2.109634  OHXX97RR2205e   9   2   5   e  26625.791  3.132e+01  3.117e+01   20   -1.280  1.734e+02 
 2.109656  OHXX75PP1112f   7   1  12   f  23636.371  6.901e+01  5.998e+01   52   -3.434  1.006e+02 
 2.109689  OHXX97RR2205f   9   2   5   f  26625.827  3.133e+01  3.117e+01   20   -1.280  1.734e+02 
 2.110220  OHXX86QR1212f   8   1  12   f  25936.180  4.638e-03  4.430e-03   52   -3.963  4.379e-03 
 2.110426  OHXX86PP1106e   8   1   6   e  24490.735  6.939e+01  7.258e+01   28   -1.347  5.287e+02 
 2.110705  OHXX75QQ2220f   7   2  20   f  26999.493  1.354e-01  5.146e-02   80   -5.977  1.045e-02 
 2.110710  OHXX86PP1106f   8   1   6   f  24491.645  6.937e+01  6.705e+01   28   -1.353  4.850e+02 
 2.111095  OHXX86QP2114e   8   2  14   e  26636.310  7.023e-02  5.735e-02   56   -5.146  1.870e-02 
 2.111222  OHXX86QQ2213f   8   2  13   f  26293.076  3.269e-01  1.795e-01   52   -4.343  1.213e-01 
 2.111337  OHXX97RQ2114f   9   2  14   f  28708.786  8.723e-03  4.949e-03   56   -9.963  1.306e-05 
 2.111568  OHXX97RR1104f   9   1   4   f  26423.486  3.025e+01  3.016e+01   20    0.078  6.520e+02 
 2.111603  OHXX42QQ1134f   4   1  34   f  29675.472  2.646e-02  8.864e-03  140  -14.150  8.875e-07 
 2.111609  OHXX97RR1104e   9   1   4   e  26423.152  3.026e+01  3.016e+01   20    0.080  6.536e+02 
 2.112153  OHXX42PQ1224f   4   1  24   f  22134.212  2.261e-02  1.119e-02  100   -4.346  1.450e-02 
 2.112223  OHXX97RQ2114e   9   2  14   e  28711.317  1.039e-02  4.949e-03   56   -9.982  1.281e-05 
 2.112691  OHXX42PQ1224e   4   1  24   e  22118.571  2.181e-02  2.815e-03  100   -4.228  4.106e-03 
 2.112729  OHXX75QQ1120e   7   1  20   e  26970.922  2.173e-01  4.107e-02   84   -5.903  9.425e-03 
 2.112801  OHXX97RR1112e   9   1  12   e  28049.322  1.264e+01  1.244e+01   52   -7.136  5.150e-01 
 2.112831  OHXX86QR1212e   8   1  12   e  25932.689  4.360e-03  4.430e-03   52   -3.936  4.496e-03 
 2.112861  OHXX97RR2212e   9   2  12   e  28094.432  1.295e+01  1.276e+01   48   -7.337  3.986e-01 
 2.112878  OHXX97RR2212f   9   2  12   f  28092.685  1.296e+01  1.276e+01   48   -7.324  4.039e-01 
 2.112881  OHXX97QP2103e   9   2   3   e  26420.299  5.056e-01  4.992e-01   12    0.101  6.624e+00 
 2.112925  OHXX97QP2103f   9   2   3   f  26420.445  4.911e-01  4.992e-01   12    0.099  6.617e+00 
 2.112942  OHXX97RR1112f   9   1  12   f  28052.350  1.263e+01  1.244e+01   52   -7.159  5.033e-01 
 2.113137  OHXX86QQ1113e   8   1  13   e  26253.427  6.640e-01  2.481e-01   56   -4.293  1.898e-01 
 2.113403  OHXX42QQ2234e   4   2  34   e  29691.583  2.101e-02  3.678e-03  136  -14.211  3.368e-07 
 2.114893  OHXX86QP2114f   8   2  14   f  26633.472  6.677e-02  8.196e-02   56   -5.124  2.731e-02 
 2.115594  OHXX97RR2204e   9   2   4   e  26510.532  3.300e+01  3.290e+01   16   -0.525  3.113e+02 
 2.115630  OHXX97RR2204f   9   2   4   f  26510.648  3.301e+01  3.290e+01   16   -0.526  3.110e+02 
 2.115877  OHXX75QR1220f   7   1  20   f  26980.014  1.416e-03  1.127e-03   84   -5.972  2.413e-04 
 2.117640  OHXX97RR1103f   9   1   3   f  26321.418  2.922e+01  2.917e+01   16    0.809  1.048e+03 
 2.117674  OHXX97RR1103e   9   1   3   e  26321.237  2.923e+01  2.917e+01   16    0.810  1.050e+03 
 2.118304  OHXX64PP2217f   6   2  17   f  23223.216  5.861e+01  7.321e+01   68   -3.896  1.011e+02 
 2.119041  OHXX64PP2217e   6   2  17   e  23228.512  5.855e+01  4.615e+01   68   -3.936  6.126e+01 
 2.119084  OHXX75QP2121e   7   2  21   e  27514.314  2.616e-02  1.836e-02   84   -7.224  1.124e-03 
 2.119446  OHXX64PP1117e   6   1  17   e  23192.245  5.846e+01  7.285e+01   72   -3.877  1.086e+02 
 2.119464  OHXX86PQ1205f   8   1   5   f  24334.549  5.378e-01  4.732e-01   24   -0.440  7.315e+00 
 2.119691  OHXX86PQ1205e   8   1   5   e  24333.925  5.208e-01  4.120e-01   24   -0.435  6.398e+00 
 2.119870  OHXX97RR2213f   9   2  13   f  28390.555  1.049e+01  1.040e+01   52   -8.600  9.957e-02 
 2.119882  OHXX97RR2213e   9   2  13   e  28392.684  1.048e+01  1.022e+01   52   -8.616  9.626e-02 
 2.119899  OHXX97RR1113e   9   1  13   e  28349.660  1.023e+01  1.014e+01   56   -8.422  1.249e-01 
 2.120093  OHXX97RR1113f   9   1  13   f  28353.145  1.022e+01  9.962e+00   56   -8.449  1.195e-01 
 2.120095  OHXX20OP1222f   2   1  22   f  15201.759  6.179e-04  4.213e-04   92   -3.137  1.682e-03 
 2.120469  OHXX64PP1117f   6   1  17   f  23200.112  5.838e+01  4.593e+01   72   -3.937  6.451e+01 
 2.120624  OHXX42QR1234f   4   1  34   f  29675.472  7.206e-04  4.051e-04  140  -14.150  4.056e-08 
 2.120872  OHXX53OP1214f   5   1  14   f  19299.755  1.822e-02  1.513e-02   60   -3.314  3.300e-02 
 2.121046  OHXX53PP2221f   5   2  21   f  22821.713  4.383e+01  5.770e+01   84   -4.190  7.343e+01 
 2.121815  OHXX53PP1121e   5   1  21   e  22795.294  4.377e+01  5.740e+01   88   -4.171  7.796e+01 
 2.122055  OHXX53PP2221e   5   2  21   e  22830.349  4.377e+01  3.166e+01   84   -4.255  3.774e+01 
 2.122708  OHXX97RQ2115f   9   2  15   f  29046.716  5.185e-03  2.846e-03   60  -11.411  1.892e-06 
 2.123136  OHXX53PP1121f   5   1  21   f  22807.213  4.369e+01  3.149e+01   88   -4.261  3.908e+01 
 2.123235  OHXX97RR2203e   9   2   3   e  26420.299  3.340e+01  3.335e+01   12    0.101  4.425e+02 
 2.123248  OHXX97RR2203f   9   2   3   f  26420.444  3.341e+01  3.335e+01   12    0.099  4.420e+02 
 2.123510  OHXX75QR1220e   7   1  20   e  26970.922  1.255e-03  1.460e-03   84   -5.903  3.349e-04 
 2.123551  OHXX97QP2104e   9   2   4   e  26510.532  4.181e-01  4.124e-01   16   -0.525  3.902e+00 
 2.123697  OHXX97RQ2115e   9   2  15   e  29049.664  6.408e-03  2.846e-03   60  -11.433  1.850e-06 
 2.123698  OHXX97QP2104f   9   2   4   f  26510.648  4.039e-01  4.124e-01   16   -0.526  3.899e+00 
 2.124720  OHXX42QP2134f   4   2  34   f  29673.452  2.733e-03  4.320e-03  136  -14.074  4.537e-07 
 2.124948  OHXX97RR1102f   9   1   2   f  26242.227  2.342e+01  2.342e+01   12    1.387  1.125e+03 
 2.124971  OHXX97RR1102e   9   1   2   e  26242.149  2.343e+01  2.342e+01   12    1.388  1.126e+03 
 2.124982  OHXX75PQ1212f   7   1  12   f  23636.371  1.813e-01  1.327e-01   52   -3.434  2.227e-01 
 2.125037  OHXX42OP1217f   4   1  17   f  17957.016  7.099e-03  5.497e-03   72   -3.366  1.366e-02 
 2.125223  OHXX75OP1207f   7   1   7   f  22299.488  1.222e-01  1.172e-01   32   -2.183  4.226e-01 
 2.125335  OHXX75PQ1212e   7   1  12   e  23632.453  1.746e-01  7.315e-02   52   -3.404  1.264e-01 
 2.125913  OHXX86QR1213f   8   1  13   f  26257.450  3.617e-03  3.396e-03   56   -4.324  2.520e-03 
 2.126274  OHXX53OP1214e   5   1  14   e  19293.595  1.801e-02  2.163e-02   60   -3.268  4.942e-02 
 2.126361  OHXX75OP1207e   7   1   7   e  22298.086  1.245e-01  1.314e-01   32   -2.173  4.787e-01 
 2.127027  OHXX86QQ2214e   8   2  14   e  26636.310  2.878e-01  1.482e-01   56   -5.146  4.832e-02 
 2.127184  OHXX86QQ1114f   8   1  14   f  26600.482  5.552e-01  3.899e-01   60   -5.066  1.475e-01 
 2.127676  OHXX75QP2121f   7   2  21   f  27507.176  2.457e-02  3.347e-02   84   -7.170  2.163e-03 
 2.127823  OHXX86PP2207f   8   2   7   f  24733.592  7.229e+01  7.700e+01   28   -2.303  2.155e+02 
 2.127990  OHXX86PP2207e   8   2   7   e  24733.887  7.227e+01  6.870e+01   28   -2.305  1.919e+02 
 2.128640  OHXX97RR2214f   9   2  14   f  28708.786  8.185e+00  8.238e+00   56   -9.963  2.173e-02 
 2.128688  OHXX97RR2214e   9   2  14   e  28711.318  8.178e+00  7.819e+00   56   -9.982  2.024e-02 
 2.128751  OHXX97RR1114e   9   1  14   e  28670.041  7.979e+00  8.028e+00   60   -9.795  2.685e-02 
 2.129007  OHXX97RR1114f   9   1  14   f  28673.995  7.970e+00  7.620e+00   60   -9.824  2.474e-02 
 2.129044  OHXX86QR1213e   8   1  13   e  26253.427  3.354e-03  3.456e-03   56   -4.293  2.644e-03 
 2.129174  OHXX86OP1202e   8   1   2   e  24009.520  2.838e-01  2.803e-01   12    1.839  2.115e+01 
 2.129211  OHXX86OP1202f   8   1   2   f  24009.611  2.767e-01  2.803e-01   12    1.838  2.114e+01 
 2.129878  OHXX86QQ2214f   8   2  14   f  26633.473  2.844e-01  1.482e-01   56   -5.124  4.937e-02 
 2.130421  OHXX75QQ1121f   7   1  21   f  27489.202  1.910e-01  1.062e-01   88   -7.172  7.175e-03 
 2.131014  OHXX75QQ2221e   7   2  21   e  27514.314  1.234e-01  4.356e-02   84   -7.224  2.667e-03 
 2.131292  OHXX64OP1211f   6   1  11   f  20828.070  4.391e-02  3.892e-02   48   -3.157  7.945e-02 
 2.131428  OHXX42QQ2234f   4   2  34   f  29673.452  2.018e-02  3.678e-03  136  -14.074  3.863e-07 
 2.131434  OHXX86QP2115e   8   2  15   e  26998.613  6.222e-02  4.975e-02   60   -6.000  7.400e-03 
 2.131617  OHXX86PP1107e   8   1   7   e  24671.803  7.106e+01  7.567e+01   32   -2.112  2.930e+02 
 2.131829  OHXX86QQ1114e   8   1  14   e  26595.909  5.550e-01  1.885e-01   60   -5.032  7.386e-02 
 2.131871  OHXX64PQ1217f   6   1  17   f  23200.112  8.556e-02  5.376e-02   72   -3.937  7.551e-02 
 2.131965  OHXX86PP1107f   8   1   7   f  24673.048  7.103e+01  6.751e+01   32   -2.121  2.590e+02 
 2.132293  OHXX64PQ1217e   6   1  17   e  23192.245  8.244e-02  2.137e-02   72   -3.877  3.186e-02 
 2.132525  OHXX53PQ1221f   5   1  21   f  22807.213  4.388e-02  2.413e-02   88   -4.261  2.994e-02 
 2.132589  OHXX97RR2202f   9   2   2   f  26355.630  2.997e+01  2.996e+01    8    0.562  4.203e+02 
 2.132602  OHXX97RR2202e   9   2   2   e  26355.501  2.996e+01  2.996e+01    8    0.563  4.207e+02 
 2.132999  OHXX53PQ1221e   5   1  21   e  22795.294  4.232e-02  7.384e-03   88   -4.171  1.003e-02 
 2.133220  OHXX42OP1217e   4   1  17   e  17947.779  6.902e-03  8.720e-03   72   -3.297  2.323e-02 
 2.134034  OHXX42QQ1134e   4   1  34   e  29652.910  2.599e-02  1.160e-03  140  -13.980  1.378e-07 
 2.134132  OHXX20OP1222e   2   1  22   e  15185.914  5.833e-04  7.951e-04   92   -3.018  3.580e-03 
 2.134503  OHXX64OP1211e   6   1  11   e  20824.391  4.404e-02  5.012e-02   48   -3.130  1.052e-01 
 2.134668  OHXX97QP2105e   9   2   5   e  26625.791  3.466e-01  3.417e-01   20   -1.280  1.901e+00 
 2.134973  OHXX97QP2105f   9   2   5   f  26625.827  3.335e-01  3.417e-01   20   -1.280  1.900e+00 
 2.135477  OHXX75PP2213f   7   2  13   f  24010.951  6.984e+01  8.224e+01   52   -3.652  1.109e+02 
 2.135568  OHXX31PP2228f   3   2  28   f  22445.692  1.526e+01  2.167e+01  112   -4.408  2.956e+01 
 2.135849  OHXX86QP2115f   8   2  15   f  26995.299  5.899e-02  7.363e-02   60   -5.975  1.123e-02 
 2.135917  OHXX97RQ2116f   9   2  16   f  29403.635  2.717e-03  1.461e-03   64  -12.940  2.246e-07 
 2.135923  OHXX31PP1128e   3   1  28   e  22423.748  1.525e+01  2.150e+01  116   -4.388  3.100e+01 
 2.135982  OHXX75PP2213e   7   2  13   e  24013.588  6.980e+01  5.958e+01   52   -3.672  7.875e+01 
 2.136640  OHXX86PQ1206f   8   1   6   f  24491.645  4.613e-01  3.963e-01   28   -1.353  2.867e+00 
 2.136890  OHXX86PQ1206e   8   1   6   e  24490.735  4.459e-01  3.232e-01   28   -1.347  2.354e+00 
 2.137014  OHXX97RQ2116e   9   2  16   e  29407.012  3.561e-03  1.461e-03   64  -12.965  2.189e-07 
 2.137061  OHXX31PP2228e   3   2  28   e  22461.663  1.523e+01  9.322e+00  112   -4.528  1.127e+01 
 2.137275  OHXX75PP1113e   7   1  13   e  23972.451  6.953e+01  8.177e+01   56   -3.621  1.225e+02 
 2.137780  OHXX31PP1128f   3   1  28   f  22444.326  1.521e+01  9.251e+00  116   -4.543  1.141e+01 
 2.138025  OHXX75PP1113f   7   1  13   f  23976.969  6.946e+01  5.923e+01   56   -3.655  8.576e+01 
 2.138202  OHXX75QQ2221f   7   2  21   f  27507.176  1.208e-01  4.356e-02   84   -7.170  2.815e-03 
 2.139079  OHXX20PP2231f   2   2  31   f  22286.637  5.351e+00  7.799e+00  124   -4.365  1.230e+01 
 2.139273  OHXX97RR2215f   9   2  15   f  29046.716  6.091e+00  6.222e+00   60  -11.411  4.136e-03 
 2.139311  OHXX20PP1131e   2   1  31   e  22265.815  5.349e+00  7.730e+00  128   -4.343  1.286e+01 
 2.139364  OHXX97RR2215e   9   2  15   e  29049.664  6.086e+00  5.706e+00   60  -11.433  3.709e-03 
 2.139450  OHXX97RR1115e   9   1  15   e  29009.851  5.928e+00  6.053e+00   64  -11.250  5.038e-03 
 2.139776  OHXX97RR1115f   9   1  15   f  29014.281  5.921e+00  5.551e+00   64  -11.284  4.468e-03 
 2.140298  OHXX75QQ1121e   7   1  21   e  27479.459  1.902e-01  3.251e-02   88   -7.099  2.364e-03 
 2.140755  OHXX20PP2231e   2   2  31   e  22306.344  5.339e+00  3.023e+00  124   -4.513  4.108e+00 
 2.140802  OHXX42QR1234e   4   1  34   e  29652.910  6.380e-04  8.502e-04  140  -13.980  1.010e-07 
 2.141369  OHXX20PP1131f   2   1  31   f  22290.712  5.334e+00  2.996e+00  128   -4.531  4.129e+00 
 2.141820  OHXX42PP2225f   4   2  25   f  22823.180  2.854e+01  3.933e+01  100   -4.400  4.830e+01 
 2.142048  OHXX31OP1220f   3   1  20   f  16820.193  2.387e-03  1.718e-03   84   -3.434  4.653e-03 
 2.142338  OHXX42PP1125e   4   1  25   e  22799.670  2.851e+01  3.907e+01  104   -4.381  5.088e+01 
 2.142479  OHXX75QR1221f   7   1  21   f  27489.202  1.488e-03  1.158e-03   88   -7.172  7.825e-05 
 2.143134  OHXX42PP2225e   4   2  25   e  22835.685  2.848e+01  1.878e+01  100   -4.494  2.098e+01 
 2.143361  OHXX86QR1214f   8   1  14   f  26600.482  2.977e-03  2.725e-03   60   -5.066  1.031e-03 
 2.143988  OHXX42PP1125f   4   1  25   f  22816.189  2.844e+01  1.866e+01  104   -4.505  2.143e+01 
 2.145008  OHXX31PQ1228f   3   1  28   f  22444.326  8.968e-03  3.831e-03  116   -4.543  4.726e-03 
 2.145623  OHXX31PQ1228e   3   1  28   e  22423.748  8.658e-03  7.421e-04  116   -4.388  1.070e-03 
 2.146457  OHXX97QP2106e   9   2   6   e  26765.635  2.875e-01  2.723e-01   24   -2.094  8.052e-01 
 2.146891  OHXX86QQ2215e   8   2  15   e  26998.613  2.517e-01  1.228e-01   60   -6.000  1.826e-02 
 2.146956  OHXX86QQ1115f   8   1  15   f  26964.695  4.681e-01  3.186e-01   64   -5.925  5.448e-02 
 2.146974  OHXX97QP2106f   9   2   6   f  26765.540  2.759e-01  2.947e-01   24   -2.093  8.723e-01 
 2.147056  OHXX86QR1214e   8   1  14   e  26595.909  2.726e-03  2.871e-03   60   -5.032  1.125e-03 
 2.147943  OHXX20PQ1231f   2   1  31   f  22290.712  2.594e-03  9.890e-04  128   -4.531  1.363e-03 
 2.147947  OHXX75QP2122e   7   2  22   e  28040.365  2.428e-02  1.664e-02   88   -8.464  3.088e-04 
 2.148649  OHXX20PQ1231e   2   1  31   e  22265.815  2.505e-03  1.575e-04  128   -4.343  2.621e-04 
 2.149198  OHXXX8SR2111e  10   2  11   e  29758.862  1.669e-02  1.641e-02   44  -11.657  6.250e-06 
 2.150288  OHXX86QQ2215f   8   2  15   f  26995.300  2.484e-01  1.228e-01   60   -5.975  1.873e-02 
 2.150461  OHXX97QQ2201f   9   2   1   f  26316.558  3.366e+01  3.482e+01    4    0.844  3.239e+02 
 2.150543  OHXX97QQ2201e   9   2   1   e  26316.484  3.365e+01  3.482e+01    4    0.845  3.241e+02 
 2.150718  OHXXX8SR2111f  10   2  11   f  29757.616  1.660e-02  1.641e-02   44  -11.648  6.309e-06 
 2.150718  OHXX97QQ1101f   9   1   1   f  26185.811  5.912e+01  6.116e+01    8    1.804  2.971e+03 
 2.150741  OHXX97QQ1101e   9   1   1   e  26185.791  5.913e+01  6.116e+01    8    1.804  2.971e+03 
 2.150949  OHXX75QR1221e   7   1  21   e  27479.459  1.319e-03  1.553e-03   88   -7.099  1.130e-04 
 2.151082  OHXX86PP2208f   8   2   8   f  24933.351  7.342e+01  7.960e+01   32   -2.735  1.652e+02 
 2.151102  OHXX97RQ2117f   9   2  17   f  29778.790  1.126e-03  6.131e-04   68  -14.547  2.007e-08 
 2.151302  OHXX86PP2208e   8   2   8   e  24933.895  7.340e+01  6.859e+01   32   -2.739  1.418e+02 
 2.151873  OHXX97RR2216f   9   2  16   f  29403.635  4.241e+00  4.395e+00   64  -12.940  6.755e-04 
 2.152012  OHXX97RR2216e   9   2  16   e  29407.012  4.237e+00  3.894e+00   64  -12.965  5.833e-04 
 2.152102  OHXX97RR1116e   9   1  16   e  29368.423  4.115e+00  4.262e+00   68  -12.786  8.113e-04 
 2.152126  OHXX42PQ1225f   4   1  25   f  22816.189  2.072e-02  9.884e-03  104   -4.505  1.136e-02 
 2.152221  OHXX64PP2218f   6   2  18   f  23698.567  5.846e+01  7.405e+01   72   -4.047  9.316e+01 
 2.152279  OHXX86QQ1115e   8   1  15   e  26959.559  4.678e-01  1.443e-01   64   -5.886  2.566e-02 
 2.152316  OHXX97RQ2117e   9   2  17   e  29782.603  1.652e-03  6.131e-04   68  -14.575  1.950e-08 
 2.152507  OHXX97RR1116f   9   1  16   f  29373.332  4.109e+00  3.776e+00   68  -12.823  6.926e-04 
 2.152660  OHXX42PQ1225e   4   1  25   e  22799.670  2.000e-02  2.330e-03  104   -4.381  3.033e-03 
 2.152795  OHXX97QQ2202f   9   2   2   f  26355.630  7.174e+00  7.037e+00    8    0.562  9.872e+01 
 2.152820  OHXX75PQ1213f   7   1  13   f  23976.969  1.602e-01  1.139e-01   56   -3.655  1.650e-01 
 2.152935  OHXX97QQ2202e   9   2   2   e  26355.501  7.174e+00  7.037e+00    8    0.563  9.881e+01 
 2.152952  OHXXX8SR2110e  10   2  10   e  29521.743  1.580e-02  1.554e-02   40  -10.481  1.746e-05 
 2.153042  OHXX64PP2218e   6   2  18   e  23704.517  5.840e+01  4.509e+01   72   -4.092  5.423e+01 
 2.153180  OHXX75PQ1213e   7   1  13   e  23972.451  1.544e-01  5.882e-02   56   -3.621  8.813e-02 
 2.153306  OHXX64PP1118e   6   1  18   e  23668.758  5.833e+01  7.368e+01   76   -4.028  9.973e+01 
 2.153495  OHXX86QP2116e   8   2  16   e  27381.697  5.566e-02  4.356e-02   64   -6.903  2.801e-03 
 2.153559  OHXX86OP1203f   8   1   3   f  24093.566  2.726e-01  2.768e-01   16    1.224  1.506e+01 
 2.153629  OHXX86OP1203e   8   1   3   e  24093.353  2.800e-01  2.768e-01   16    1.226  1.509e+01 
 2.153652  OHXX31OP1220e   3   1  20   e  16807.351  2.286e-03  3.024e-03   84   -3.337  9.027e-03 
 2.153710  OHXX97QQ1102f   9   1   2   f  26242.227  2.436e+01  2.390e+01   12    1.387  1.148e+03 
 2.153794  OHXX97QQ1102e   9   1   2   e  26242.149  2.437e+01  2.390e+01   12    1.388  1.149e+03 
 2.154151  OHXXX8SR2110f  10   2  10   f  29520.784  1.568e-02  1.554e-02   40  -10.473  1.758e-05 
 2.154436  OHXX64PP1118f   6   1  18   f  23677.383  5.824e+01  4.487e+01   76   -4.093  5.689e+01 
 2.154476  OHXX86PP1108e   8   1   8   e  24876.959  7.248e+01  7.855e+01   36   -2.631  2.036e+02 
 2.154894  OHXX86PP1108f   8   1   8   f  24878.583  7.245e+01  6.769e+01   36   -2.643  1.733e+02 
 2.155901  OHXX86PQ1207f   8   1   7   f  24673.048  3.962e-01  3.320e-01   32   -2.121  1.274e+00 
 2.156172  OHXX86PQ1207e   8   1   7   e  24671.803  3.825e-01  2.537e-01   32   -2.112  9.822e-01 
 2.156698  OHXX97QQ2203f   9   2   3   f  26420.445  3.358e+00  3.123e+00   12    0.099  4.140e+01 
 2.156857  OHXX97QQ2203e   9   2   3   e  26420.299  3.359e+00  3.123e+00   12    0.101  4.144e+01 
 2.157436  OHXX75QP2122f   7   2  22   f  28032.647  2.271e-02  3.140e-02   88   -8.406  6.178e-04 
 2.157966  OHXX97QQ1103f   9   1   3   f  26321.418  1.291e+01  1.205e+01   16    0.809  4.331e+02 
 2.158164  OHXX97QQ1103e   9   1   3   e  26321.237  1.291e+01  1.196e+01   16    0.810  4.302e+02 
 2.158342  OHXXX8SR2109e  10   2   9   e  29304.989  1.398e-02  1.377e-02   36   -9.405  4.082e-05 
 2.158573  OHXX86QP2116f   8   2  16   f  27377.891  5.261e-02  6.675e-02   64   -6.874  4.418e-03 
 2.158867  OHXX53PP2222f   5   2  22   f  23410.470  4.349e+01  5.796e+01   88   -4.343  6.634e+01 
 2.159118  OHXX97QP2107e   9   2   7   e  26929.608  2.393e-01  2.226e-01   28   -2.863  3.558e-01 
 2.159213  OHXX75QQ1122f   7   1  22   f  28016.074  1.675e-01  8.982e-02   92   -8.414  1.832e-03 
 2.159248  OHXXX8SR2109f  10   2   9   f  29304.290  1.387e-02  1.377e-02   36   -9.399  4.104e-05 
 2.159379  OHXX75OP1208f   7   1   8   f  22516.767  1.013e-01  9.536e-02   36   -2.606  2.534e-01 
 2.159606  OHXX53PP1122e   5   1  22   e  23384.758  4.343e+01  5.764e+01   92   -4.324  7.026e+01 
 2.159876  OHXX75QQ2222e   7   2  22   e  28040.365  1.103e-01  3.689e-02   88   -8.464  6.847e-04 
 2.159899  OHXX97QP2107f   9   2   7   f  26929.334  2.291e-01  2.495e-01   28   -2.861  3.996e-01 
 2.159975  OHXX53PP2222e   5   2  22   e  23419.846  4.343e+01  3.071e+01   88   -4.413  3.274e+01 
 2.160955  OHXX75OP1208e   7   1   8   e  22514.942  1.029e-01  1.107e-01   36   -2.593  2.981e-01 
 2.161050  OHXX53PP1122f   5   1  22   f  23397.515  4.334e+01  3.054e+01   92   -4.420  3.380e+01 
 2.162155  OHXX97QQ2204f   9   2   4   f  26510.648  2.055e+00  1.813e+00   16   -0.526  1.714e+01 
 2.162284  OHXX97QQ2204e   9   2   4   e  26510.532  2.057e+00  1.813e+00   16   -0.525  1.716e+01 
